default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,verified,average_tweets_per_day,account_age_days,account_type
False,False,2801,5310,208,True,False,2.301,2926,human
False,False,1103,19205,473,True,False,6.097,4154,human
False,False,10092,590,807,True,False,6.798,1759,human
True,False,1347,1385,847,True,True,0.46,1187,human
True,False,2508,36,0,False,False,1.072,3328,bot
False,False,6442,170,734,True,False,1.728,3889,bot
False,False,1392,69,0,False,False,0.586,3453,bot
False,False,42634,97,273,True,False,3.855,2333,human
True,False,3731,61,173,True,False,3.025,674,human
False,False,533,4519,144,False,False,0.111,3329,human
False,False,38831,16043,11548,False,False,27.68,3223,human
False,False,2081,135,86,False,False,1.101,3433,bot
False,False,2157,915074,356,False,True,6.221,4019,human
False,False,588,27,31,False,False,0.243,3381,bot
False,False,8231,1394,469,True,False,1.643,4297,human
False,False,2377,88,170,True,False,0.859,3967,bot
False,False,8,196,65,True,False,969.164,2135,bot
False,False,1030,97,0,False,False,0.109,3423,bot
True,True,46,3,0,False,False,0.011,4219,bot
True,False,1728,147,351,False,False,1.881,1751,bot
False,False,7810,1345,1356,True,False,4.242,4157,human
True,False,2501,18,218,True,False,0.746,4434,bot
True,False,7466,122134,141574,False,False,63.098,2550,bot
False,False,9842,1105,0,False,False,12.677,2955,human
True,False,18186,1865,244,True,False,4.3,1095,human
True,False,25308,1428,1435,True,False,2.622,1894,human
False,False,1473,342,1565,False,False,2.273,3716,human
False,False,1363,11,70,True,False,0.631,3508,human
True,False,989,20,25,False,False,0.343,4183,bot
False,False,2078,102,1884,False,False,0.972,3269,bot
False,False,84191,1138922,1625,True,True,15.311,4090,human
False,False,13670,99449,485,True,False,12.356,4066,human
True,False,1153,7,0,False,False,0.503,3133,bot
False,False,554,27,455,False,False,0.221,3381,bot
False,False,110,853,991,False,False,0.367,961,bot
False,False,11251,65138,811,False,True,32.976,3180,human
False,False,1943,472,525,True,False,0.75,4154,human
False,False,44,2327974,358,True,True,2.292,4087,human
True,False,669,103244,113616,False,False,7.98,2408,human
False,False,16742,1244,502,True,False,26.309,1207,human
False,False,9832,291,1638,True,False,0.458,4193,human
False,False,2114,2164328,844,False,True,4.349,4070,human
False,False,28555,489,401,False,False,4.574,2315,human
True,False,377,8,0,False,False,0.024,2644,bot
True,False,1266,5,2,False,False,0.446,4104,bot
False,False,14559,24700,5074,False,True,5.522,4061,human
True,False,1915,338,232,True,False,0.09,2966,human
False,False,459,83446,343,True,False,0.067,4185,human
True,False,146,4,0,False,False,0.011,2741,bot
True,False,2805,44,205,True,False,1.259,2638,human
False,False,23180,2118255,405931,True,True,111.172,3994,bot
True,False,37045,194,345,True,False,1.576,3038,human
False,False,2046,5036402,244,False,True,8.221,3816,human
True,False,3784,118,829,True,False,1.111,1095,human
True,False,3042,243,1013,True,False,3.549,4153,human
False,False,49305,333,323,True,False,9.072,3367,human
True,False,8941,22310,7879,True,False,8.166,3308,human
True,False,486,14,10,False,False,0.026,1910,bot
False,False,27940,345,141,True,False,14.666,2263,human
False,False,3352,94794,733,False,True,3.03,4128,bot
False,False,42137,1211,1065,True,False,28.368,3336,human
False,False,5897,170162,3818,False,False,16.47,3129,human
False,False,1907,210,627,True,False,0.421,4095,human
True,False,1841,9,46,False,False,0.676,3627,bot
True,False,0,54,99,False,False,0.314,2027,human
True,False,108,6,0,False,False,0.012,2062,bot
True,False,39,0,0,False,False,0.209,1155,bot
True,False,950,147,292,False,False,0.705,2634,human
False,False,25868,578,291,False,False,17.955,2690,human
True,False,2388,15085,356,True,True,2.574,4135,human
True,False,12572,165,242,False,False,1.889,2117,human
True,False,158698,84024,82109,False,False,45.292,3159,human
True,False,2372,18,64,False,False,1.102,3006,bot
False,False,69173,1823,76,False,False,20.185,2401,human
False,False,39126,5452,4621,False,False,3.236,4529,human
False,False,85602,737,1066,True,False,7.053,4035,human
False,False,1446,1321584,975,True,True,13.629,4434,human
True,False,80,0,0,False,False,0.094,1444,human
True,False,11256,191,290,True,False,3.096,2737,human
False,False,1725,63017,509,False,True,1.22,4122,human
False,False,47965,1429,2663,False,False,4.743,4044,human
True,False,614,47,0,False,False,0.036,3506,bot
False,False,4129,189587,449,True,True,12.798,4143,human
True,False,354,162,0,False,False,0.172,2889,bot
True,False,10412,75,638,False,False,0.243,3833,bot
False,False,181,2312756,266,False,True,3.303,3826,human
True,False,3799,443,19,False,False,0.651,1798,bot
False,False,103,2199,1874,True,False,1.007,4277,bot
False,False,18336,39892,1737,True,True,9.939,944,human
True,False,2849,29540,601,False,False,5.72,1141,bot
True,False,365,48,0,False,False,0.079,3258,human
False,False,28724,448965,38629,True,False,2.699,2444,human
False,False,66215,4640,5143,False,False,5.466,3941,human
False,False,2375,1243975,1421,True,False,5.301,4039,human
False,False,14918,302,1632,True,False,0.43,4730,human
False,False,9181,11643,1822,True,True,1.421,3458,human
True,False,2223,29,1,False,False,2.09,1262,bot
False,False,6270,62304,339,True,True,1.865,3990,human
True,False,3448,257,278,True,False,1.124,2369,human
True,False,792,37,759,False,False,0.1,1565,bot
False,False,203,39,0,False,False,0.122,3930,bot
False,False,1872,37,0,True,False,0.893,4211,human
True,False,1678,81,163,True,False,0.62,1067,human
False,False,183,2858,74,True,False,2.682,1825,bot
False,False,7392,330,305,True,False,5.265,2305,human
True,False,1597,122834,154351,True,False,4.634,3677,bot
False,False,1147,8,39,False,False,1.251,1320,bot
False,False,4735,149,293,False,False,1.266,2935,human
False,False,12,351193,50648,True,False,2.276,2267,bot
False,False,8252,101121,66664,True,True,6.859,4236,human
False,False,45910,531,2099,True,False,4.347,2940,bot
False,False,6666,248,296,True,False,3.103,2994,human
False,False,2,338,914,True,False,0.325,3956,bot
True,False,15606,190,199,False,False,2.017,1768,bot
True,False,79,2,0,False,False,0.002,3081,bot
False,False,13225,830,456,False,False,1.524,4128,human
False,False,2150,463,0,True,False,25.142,4027,human
False,False,1933,14375,4653,True,True,5.676,4136,human
True,False,2359,22,76,False,False,1.131,2833,bot
False,False,31272,92247,1268,False,True,4.657,3382,human
False,False,2978,567,277,True,False,13.315,3123,human
False,False,18112,95,391,True,False,11.96,2574,bot
True,False,17822,194498,2042,False,True,7.461,4099,human
True,False,93,460,184,False,False,0.147,2824,bot
False,False,819,587107,260,False,True,14.928,4610,human
False,False,11602,457,491,False,False,10.358,3300,human
False,False,3032,1020,4168,True,False,9.799,3277,human
False,False,77659,1320,781,True,False,18.358,2994,human
True,False,14771,260,668,False,False,2.146,4175,human
False,False,2206,1158,4423,False,False,0.901,3121,human
True,False,2250,59,0,False,False,1.149,2834,bot
True,False,7196,270,326,True,False,0.727,2131,human
True,False,611,61,358,False,False,0.129,3603,human
True,False,1199,15,92,False,False,0.529,930,human
False,False,67201,1277,427,True,False,28.076,3491,human
False,False,39256,749947,2383,False,True,1.229,3838,human
False,False,2482,121,0,False,False,3.977,3643,bot
False,False,14535,537,1114,True,False,0.256,3135,human
False,False,7835,6573065,6073,True,True,58.729,4354,human
True,False,1,377,0,False,False,7.626,1888,bot
False,False,6176,317223,410,True,True,7.074,4094,human
True,False,2277,7,0,False,False,0.873,3501,bot
False,False,184,18643,603,True,False,2.535,4026,human
False,False,15665,8548,3960,False,True,3.059,4775,human
True,False,52,7,77,False,False,0.003,2956,bot
True,False,2193,1,31,False,False,0.765,2868,bot
False,False,10673,1640,1402,False,False,3.302,2945,human
False,False,209,22,1520,False,False,0.123,2115,bot
True,False,23460,754,516,False,False,13.442,1922,human
False,False,129,1124356,2,False,False,2.472,2937,human
True,False,248,6,0,False,False,0.016,2802,bot
True,False,1,594,0,False,False,2.26,2010,bot
True,False,171,5,0,False,False,0.011,2995,bot
True,False,100,1,0,False,False,0.012,1944,bot
False,False,6514,54021,165,False,True,3.284,4142,human
True,False,139186,438,1780,True,False,10.516,3194,human
False,False,17057,844,183,True,False,15.216,2402,human
True,False,2441,8,0,False,False,0.788,4392,bot
True,False,18,1,0,False,False,0.096,1232,bot
False,False,12,755487,1040,False,True,2.973,4372,human
False,False,21442,3091,1607,True,False,17.016,4102,human
False,False,8182,2090411,4301,False,True,23.467,4211,human
True,False,230891,2380,893,True,False,56.319,2329,human
False,False,1274,5852341,780,True,True,0.228,3570,human
True,False,18,1,0,False,False,0.006,2521,bot
True,False,1423,312,715,True,False,0.796,1497,human
True,False,77,209,405,False,False,5.368,787,bot
False,False,7947,910,2,True,False,2.482,3073,human
False,False,8768,99,103,True,False,3.24,1419,human
False,False,6264,309784,8482,False,True,0.529,3967,human
True,False,291,1,0,False,False,0.019,2643,bot
False,False,200121,15529,1043,True,True,56.683,3877,human
False,False,613,21,55,True,False,0.263,3457,human
True,False,1771,13,0,False,False,1.97,1253,bot
False,False,4644,4988,1157,True,True,3.488,2948,human
False,False,5144,7506,8733,True,True,5.94,4284,human
True,False,1732,12,55,False,False,1.433,1417,bot
True,False,200,2,13,False,False,0.097,2661,bot
True,False,0,53,33,False,False,0.807,1899,human
True,False,733,51,132,False,False,0.476,1245,bot
False,False,8768,148,439,False,False,1.344,4411,human
False,False,1425,3107085,210,True,True,3.258,3774,human
True,False,1341,4,5,False,False,0.569,3441,bot
False,False,3015,470,0,True,False,1.244,3184,bot
True,False,11309,14,184,False,False,0.258,1002,human
True,False,572,32,182,False,False,0.251,891,human
False,False,27330,44182,6903,True,True,7.31,4242,human
True,False,1341,16,86,False,False,1.317,1456,bot
True,False,52277,1171,1919,False,False,16.658,3232,bot
False,False,31086,2510,596,False,False,3.32,2061,human
False,False,0,97,2,False,False,1.781,2010,bot
False,False,106,2,0,True,False,0.002,3698,bot
False,False,30,18630,86,False,False,0.06,4123,human
True,False,16108,819,740,True,False,7.488,2081,human
False,False,81,12818406,1,False,True,1.051,3467,human
False,False,293,2280664,260,True,True,0.587,3499,human
True,False,11,1,0,False,False,0.106,1232,bot
True,False,165,177,46,False,False,0.817,4119,human
False,False,697,24,31,False,False,0.331,2898,bot
False,False,623,4535,1071,False,False,1.222,4660,human
False,False,860,182,545,False,False,0.605,823,human
False,False,9207,41817,42517,False,False,28.363,2444,human
False,False,0,38,2,False,False,4.42,540,bot
False,False,499,17,7,False,False,0.328,1882,bot
False,False,1647,1234,2038,True,False,9.366,4185,human
False,False,378,168,216,True,False,0.19,4264,human
False,False,4274,30348,2632,True,True,3.96,3631,human
False,False,22352,170,791,False,False,6.069,1281,human
True,False,4074,4936,3299,False,False,58.334,914,human
False,False,2483,96,0,False,False,1.35,3739,bot
False,False,1117,719,1136,True,False,0.789,3386,human
False,False,13345,1279396,1405,True,True,0.318,4833,human
True,False,4598,54,195,True,False,0.743,2765,human
True,False,2161,29,36,True,False,1.058,3065,bot
False,False,11036,2327,997,False,False,6.593,3557,human
False,False,1164,421725,119489,False,True,27.609,3112,human
False,False,34564,1381,977,True,False,32.864,3451,human
True,False,2350,159,217,False,False,0.492,3475,human
True,False,1740,110,126,False,False,2.017,1751,bot
False,False,3280,134961,1787,True,False,7.326,3504,human
False,False,752,1051,1104,True,False,1.329,4529,human
False,False,2086,103,0,True,False,1.392,3662,bot
True,False,4,882877,13,False,True,0.11,3662,human
False,False,5637,42116,1147,True,True,1.87,3516,human
False,False,223,499,84,True,False,0.286,2920,human
False,False,273,1820590,125,True,True,1.063,4179,human
False,False,2552,4236,2163,False,True,2.857,3463,human
True,False,18,485,807,False,False,1.759,1850,bot
False,False,6506,75,213,False,False,1.434,2250,human
False,False,9850,410,180,True,False,6.234,3407,human
False,False,2249,30,309,True,False,1.047,2937,bot
False,False,125794,2095,1084,True,False,36.431,3475,bot
True,False,14774,90,597,False,False,4.163,1295,human
False,False,12940,7103,955,True,True,13.963,4434,human
True,False,72989,49,327,False,False,3.664,1383,human
False,False,12737,249,303,False,False,0.655,1864,human
True,False,1331,12,40,False,False,0.92,1446,bot
True,False,44,331,172,True,False,0.263,4132,human
False,False,2282,309,1120,True,False,1.798,3078,bot
True,False,1469,203,366,False,False,0.867,2638,bot
True,False,243,15,0,False,False,0.018,2149,bot
True,False,19742,521,697,True,False,8.151,2129,human
False,False,1203,280209,305,True,False,3.689,3337,human
True,False,134,7,58,False,False,0.031,1231,bot
False,False,57131,1193,206,True,False,124.398,1053,human
False,False,2413,5322334,70,True,True,1.394,4172,human
False,False,376,1439860,160,False,True,0.533,3270,human
True,False,780,39314,3288,True,True,10.48,4564,human
False,False,1843,6156,2336,True,True,4.031,4114,human
True,True,16,2,0,False,False,0.004,2876,bot
False,False,2503,3551,563,False,False,6.83,3069,human
True,False,1627,21,67,False,False,0.689,3430,bot
True,False,91,15,2,False,False,0.017,2605,bot
True,False,32266,709,310,True,False,9.046,1569,human
True,False,728,244,73,False,False,3.419,1766,human
False,False,152,1311797,388764,False,False,22.936,3879,bot
False,False,4575,124303,416,True,False,68.885,4501,human
False,False,3461,1077176,196,True,True,1.592,3308,human
False,False,129,671820,98,False,True,1.423,3100,human
False,False,13387,1376194,632,True,True,24.03,4529,human
True,False,75,608,441,True,False,10.133,3311,human
True,False,63,0,0,False,False,0.096,1444,human
False,False,176,32,147,False,False,0.038,4354,bot
False,False,3252,535,1142,True,False,7.347,1840,bot
True,False,274,263,239,False,False,13.664,2038,bot
False,False,5304,166153,2035,True,False,3.191,3443,human
True,False,151,805,1333,False,False,0.511,3769,human
False,False,430,23,0,True,False,0.22,3982,bot
False,False,250,112,116,True,False,0.218,2914,human
False,False,8051,1077,2159,True,False,1.658,4000,human
False,False,3183,409,675,True,False,0.721,2741,human
True,False,1064,105,606,True,False,0.19,3352,human
False,False,27532,993,992,True,False,13.704,2806,human
True,False,28387,10959,174,False,False,21.054,3253,human
True,False,22,81,79,False,False,0.101,900,human
False,False,4015,77,228,False,False,2.628,934,human
True,False,1267,4886,448,True,False,0.705,2266,human
True,False,250,15,256,False,False,0.257,2742,bot
True,False,386,14,0,False,False,0.03,2197,bot
True,False,323,15,0,False,False,0.943,2538,bot
True,False,3534,1976699,272,False,True,0.847,1459,human
False,False,52671,19475,1990,False,True,49.22,3865,human
False,False,1109,480664,734,True,True,0.511,3917,human
False,False,3883,3473,4516,False,True,0.602,4214,human
True,False,2085,7,0,False,False,0.996,2977,bot
False,False,255,205165,15950,True,True,17.602,3551,bot
False,False,19680,1298,1695,True,False,2.929,4201,human
True,False,27,527585,402,False,True,8.291,4005,human
False,False,48704,159518,5514,True,True,13.465,4031,human
False,False,38191,328153,1663,True,True,3.714,4191,human
False,False,1907,133,200,True,False,1.002,2927,bot
False,False,25,53,105,False,False,0.206,1483,human
False,False,842,55,238,True,False,0.914,1493,bot
False,False,2553,2306106,855,True,True,6.403,3912,human
True,False,40,1,0,False,False,0.199,1159,bot
False,False,19644,484,198,True,False,2.314,3482,human
False,False,6584,369,214,False,False,1.289,3167,human
False,False,3152,232,829,False,False,0.41,3981,human
False,False,2409,27,60,False,False,1.284,2836,bot
